,MAE,S,R2,R2(adj),numdata,maxerr,burn_acc,run_acc
110,0.07882508540167227,0.06021799724379829,0.6987885447249063,0.6976719128239791,6500,0.4506912226100892,0.3189,0.31411
111,0.07955810261249704,0.06021191596076345,0.6968117835349066,0.6956964375515893,6550,0.4195502582825339,0.2863,0.30547
112,0.0808865482176756,0.061419564489960464,0.6836787970822905,0.6825239889183075,6600,0.4585427326483158,0.2964,0.30842
113,0.07675722865205649,0.058608126954109,0.714506800407466,0.7134724047567683,6650,0.33522080682038324,0.2843,0.30699
114,0.07955654679460937,0.06038473470542968,0.6940857053776084,0.692985624006476,6700,0.3691257067097385,0.2953,0.31485
115,0.07833434211114994,0.06078388540237601,0.6984669858076404,0.6973907228182566,6750,0.38162232353933156,0.2963,0.30863
116,0.08020672044735781,0.06161130527884,0.687258556762298,0.6861505268482583,6800,0.34392651451553224,0.314,0.30798
117,0.07715873716259254,0.057926692560523095,0.7171324210231454,0.7161375760794988,6850,0.3599105023618025,0.2831,0.30518
118,0.0791024737607439,0.05923230200847907,0.6960972319523957,0.6950361806819356,6900,0.42394284889487965,0.2842,0.30787
119,0.07879692889004022,0.058461499016095195,0.7006872555265488,0.6996497763429319,6950,0.3658821186646338,0.3156,0.30875
120,0.07921829594347807,0.059377526378677624,0.6986045224470763,0.6975673140356524,7000,0.31869871201145317,0.303,0.31818
121,0.07979666912705956,0.0612417431596928,0.6931879976916665,0.6921396651097473,7050,0.41683531306357646,0.2936,0.30404
122,0.07731878848063126,0.05883265162929915,0.7097312172299863,0.7087464206811482,7100,0.43623753511171404,0.3127,0.31109
123,0.07738348861529765,0.05883932271028239,0.7066811606941965,0.7056930006516167,7150,0.36054153461076016,0.3242,0.3107
124,0.07617542275991308,0.0578388689916473,0.7138459164850103,0.712888612609298,7200,0.364042513573978,0.3062,0.30569
125,0.07774540222427653,0.05906170041572326,0.6996915183272097,0.6986938157302901,7250,0.3282791022305538,0.2924,0.302
126,0.0784404171007201,0.05891893155935435,0.7030277204415827,0.7020478833905238,7300,0.36043022374982514,0.3134,0.31298
127,0.07660415672618312,0.05809068641339372,0.7154746196719739,0.7145422590592114,7350,0.36578034629904255,0.325,0.29812
128,0.07689220369018042,0.058226500967375694,0.7079888618817534,0.7070384594794157,7400,0.4050634082609961,0.3032,0.30392
129,0.07737189586731497,0.05856164670450716,0.7067689358886304,0.7058209906382704,7450,0.36178592245771024,0.2969,0.3094
130,0.07833342542762309,0.058646097501210366,0.6999192335708669,0.6989556346420069,7500,0.36896968018724347,0.321,0.30597
131,0.07749738209333669,0.05831487183546139,0.704838812041507,0.7038973090496139,7550,0.34874768152538127,0.2967,0.30528
132,0.07744880176264013,0.05886302075930006,0.7060311539558596,0.7050996445414076,7600,0.3699654561663608,0.2932,0.31095
133,0.07943577600466604,0.061602999469306904,0.6839147475063752,0.682919725725178,7650,0.36132122651211446,0.2985,0.30297
134,0.07710863053131284,0.05860350628764814,0.7038905610309512,0.7029644955455123,7700,0.42851936908128496,0.3125,0.29556
135,0.07737588704972011,0.058966366998062396,0.7018557264559191,0.7009293330632393,7750,0.3735278331607914,0.2848,0.29435
136,0.07850857608962936,0.06001331118370979,0.6952018526182334,0.6942608755746056,7800,0.3471373903957139,0.3137,0.30961
137,0.07695977469800537,0.0584287912592853,0.7107514392034033,0.7098641736794874,7850,0.344575931952823,0.2986,0.29895
138,0.07794680935356739,0.05916130729007472,0.7031468820269122,0.70224207191371,7900,0.45236710795109103,0.298,0.30119
139,0.07786477936391463,0.05875715795036884,0.7031866742226981,0.7022876939326104,7950,0.3575049027594216,0.3084,0.30558
140,0.07704381442210027,0.05850135516930058,0.7107093520402605,0.7098386503157768,8000,0.35703417174296126,0.3144,0.3022
141,0.07882893707643454,0.05907741171906874,0.6963702595554989,0.6954620948283469,8050,0.34897223965083163,0.3057,0.31221
142,0.07669579985817158,0.057437534074514365,0.7094924147663052,0.7086288797098761,8100,0.441869672998462,0.3218,0.30755
143,0.07697312503180175,0.058501866505112396,0.7086973975065152,0.7078368285183513,8150,0.34935316294536833,0.3226,0.30519
144,0.07736684171532085,0.058131235935823006,0.709577546034423,0.7087248253474676,8200,0.4418199566799643,0.3005,0.30452
145,0.07707463823501387,0.05885040123546136,0.7069655553254297,0.7061103964401927,8250,0.3512571755712459,0.2871,0.30687
